ClassNameA,ConnectorType,ClassNameB,RelationshipName,Version,Notes,EAConnectorType
PlannedActivity,ASSOCIATION_WITH,PlannedRepeatActivityUntilRule,'be repeated until',5.2,"DESCRIPTION: Each PlannedRepeatActivityUntilRule might be repeated until one PlannedActivity. Each PlannedActivity might trigger the cessation of one or more PlannedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedRepeatActivityUntilRule,'triggers the cessation of',5.2,"DESCRIPTION: Each PlannedRepeatActivityUntilRule always triggers the cessation of one PlannedActivity. Each PlannedActivity might be repeated until one or more PlannedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ANCESTOR_TO,PlannedSubjectActivityGroup,'specializes',5.2,"DESCRIPTION: Each PlannedSubjectActivityGroup always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedSubjectActivityGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedActivity,ASSOCIATION_WITH,ScheduledActivity,'instantiates',5.2,"DESCRIPTION: Each ScheduledActivity always instantiates one PlannedActivity. Each PlannedActivity might be instantiated by one or more ScheduledActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedContingentOnRelationship,'be contingent upon',5.2,"DESCRIPTION: Each PlannedContingentOnRelationship might be contingent upon one PlannedCriterionGroup. Each PlannedCriterionGroup might be a condition for one or more PlannedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedCriterionGroupCompositionRelationship,'be the parent of',5.2,"DESCRIPTION: Each PlannedCriterionGroupCompositionRelationship might be the parent of one PlannedCriterionGroup. Each PlannedCriterionGroup might be the component of one or more PlannedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedCriterionGroupCompositionRelationship,'is the component of',5.2,"DESCRIPTION: Each PlannedCriterionGroupCompositionRelationship always is the component of one PlannedCriterionGroup. Each PlannedCriterionGroup might be the parent of one or more PlannedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedCriterionGroupOptionRelationship,'be a choice that has as option',5.2,"DESCRIPTION: Each PlannedCriterionGroupOptionRelationship might be a choice that has as option one PlannedCriterionGroup. Each PlannedCriterionGroup might be an option that can satisfy one or more PlannedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedCriterionGroupOptionRelationship,'is an option that can satisfy',5.2,"DESCRIPTION: Each PlannedCriterionGroupOptionRelationship always is an option that can satisfy one PlannedCriterionGroup. Each PlannedCriterionGroup might be a choice that has as option one or more PlannedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedRepeatActivityUntilRule,'be repeated until',5.2,"DESCRIPTION: Each PlannedRepeatActivityUntilRule might be repeated until one PlannedCriterionGroup. Each PlannedCriterionGroup might trigger the cessation of one or more PlannedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedEligibilityCriterion,DESCENDENT_OF,PlannedActivity,'specializes',5.2,"DESCRIPTION: Each PlannedEligibilityCriterion always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedEligibilityCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedEligibilityCriterion,ANCESTOR_TO,PlannedExclusionCriterion,'specializes',5.2,"DESCRIPTION: Each PlannedExclusionCriterion always specializes one PlannedEligibilityCriterion. Each PlannedEligibilityCriterion might be specialized by one PlannedExclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedEligibilityCriterion,ANCESTOR_TO,PlannedInclusionCriterion,'specializes',5.2,"DESCRIPTION: Each PlannedInclusionCriterion always specializes one PlannedEligibilityCriterion. Each PlannedEligibilityCriterion might be specialized by one PlannedInclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedExclusionCriterion,DESCENDENT_OF,PlannedEligibilityCriterion,'specializes',5.2,"DESCRIPTION: Each PlannedExclusionCriterion always specializes one PlannedEligibilityCriterion. Each PlannedEligibilityCriterion might be specialized by one PlannedExclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedExperimentalUnitAllocation,DESCENDENT_OF,PlannedActivity,'specializes',5.2,"DESCRIPTION: Each PlannedExperimentalUnitAllocation always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedExperimentalUnitAllocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PlannedExperimentalUnitAllocation,ASSOCIATION_WITH,PlannedExperimentalUnitAllocationResult,'is an option for',5.2,"DESCRIPTION: Each PlannedExperimentalUnitAllocationResult always is an option for one PlannedExperimentalUnitAllocation. Each PlannedExperimentalUnitAllocation might assign experimental units to one or more PlannedExperimentalUnitAllocationResult. DEFINITION: This association identifies a relationship between an allocation activity and an option to which experimental units will be assigned. EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedExperimentalUnitAllocation,ANCESTOR_TO,PlannedRandomizationBookAllocation,'specializes',5.2,"DESCRIPTION: Each PlannedRandomizationBookAllocation always specializes one PlannedExperimentalUnitAllocation. Each PlannedExperimentalUnitAllocation might be specialized by one PlannedRandomizationBookAllocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PlannedInclusionCriterion,DESCENDENT_OF,PlannedEligibilityCriterion,'specializes',5.2,"DESCRIPTION: Each PlannedInclusionCriterion always specializes one PlannedEligibilityCriterion. Each PlannedEligibilityCriterion might be specialized by one PlannedInclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedNotification,ASSOCIATION_WITH,NotificationReceiver,'be the receiver of',5.2,"DESCRIPTION: Each NotificationReceiver might be the receiver of one PlannedNotification. Each PlannedNotification might be received by one or more NotificationReceiver. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedNotification,DESCENDENT_OF,PlannedActivity,'specializes',5.2,"DESCRIPTION: Each PlannedNotification always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedNotification. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedRandomizationBookAllocation,DESCENDENT_OF,PlannedExperimentalUnitAllocation,'specializes',5.2,"DESCRIPTION: Each PlannedRandomizationBookAllocation always specializes one PlannedExperimentalUnitAllocation. Each PlannedExperimentalUnitAllocation might be specialized by one PlannedRandomizationBookAllocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PlannedRandomizationBookAllocation,ASSOCIATION_WITH,RandomizationBookEntry,'is defined by',5.2,"DESCRIPTION: Each RandomizationBookEntry always is defined by one PlannedRandomizationBookAllocation. Each PlannedRandomizationBookAllocation always defines one or more RandomizationBookEntry. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedStudySite,ASSOCIATION_WITH,StudySitePersonnel,'plan to perform a role for',5.2,"DESCRIPTION: Each StudySitePersonnel might plan to perform a role for one PlannedStudySite. Each PlannedStudySite might have a role planned to be performed by one or more StudySitePersonnel. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedStudySubject,DESCENDENT_OF,Subject,'specializes',5.2,"DESCRIPTION: Each PlannedStudySubject always specializes one Subject. Each Subject might be specialized by one PlannedStudySubject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedSubjectActivityGroup,DESCENDENT_OF,PlannedActivity,'specializes',5.2,"DESCRIPTION: Each PlannedSubjectActivityGroup always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedSubjectActivityGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
StratumGroup,ASSOCIATION_WITH,RandomizationBookEntry,'randomize',5.2,"DESCRIPTION: Each RandomizationBookEntry might randomize one StratumGroup. Each StratumGroup might be randomized by one or more RandomizationBookEntry. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyActivity,ASSOCIATION_WITH,PlannedActivity,'be a use of',5.2,"DESCRIPTION: Each PlannedActivity might be a use of one StudyActivity. Each StudyActivity might be used as one or more PlannedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
StudyLegalSponsor,ASSOCIATION_WITH,PerformedProtocolDeviation,'be authorized by',5.2,"DESCRIPTION: Each PerformedProtocolDeviation might be authorized by one StudyLegalSponsor. Each StudyLegalSponsor might authorize one or more PerformedProtocolDeviation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyObjective,ASSOCIATION_WITH,StudyOutcomeMeasure,'measures',5.2,"DESCRIPTION: Each StudyOutcomeMeasure always measures one or more StudyObjective. Each StudyObjective always is measured by one or more StudyOutcomeMeasure. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocol,ASSOCIATION_WITH,CompanionStudyRelationship,'has as a companion',5.2,"DESCRIPTION: Each CompanionStudyRelationship always has as a companion one StudyProtocol. Each StudyProtocol might be a companion of one or more CompanionStudyRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocol,ASSOCIATION_WITH,IntegratedStatisticalAnalysisPlan,'integrates data from',5.2,"DESCRIPTION: Each IntegratedStatisticalAnalysisPlan always integrates data from one or more StudyProtocol. Each StudyProtocol might have data integrated from one or more IntegratedStatisticalAnalysisPlan. DEFINITION: Identifies the study protocols whose data is used in the integrated statistical analysis plan. EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocol,ASSOCIATION_WITH,StudyProtocolDocument,'represents',5.2,"DESCRIPTION: Each StudyProtocolDocument always represents one StudyProtocol. Each StudyProtocol might be represented in one StudyProtocolDocument. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
StudyProtocol,ASSOCIATION_WITH,StudyProtocolVersion,'is a version of',5.2,"DESCRIPTION: Each StudyProtocolVersion always is a version of one StudyProtocol. Each StudyProtocol always has as a version one or more StudyProtocolVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocol,ASSOCIATION_WITH,StudySpecificStatisticalAnalysisPlan,'addresses the statistical needs of',5.2,"DESCRIPTION: Each StudySpecificStatisticalAnalysisPlan always addresses the statistical needs of one StudyProtocol. Each StudyProtocol might have statistical needs addressed by one StudySpecificStatisticalAnalysisPlan. DEFINITION: Identifies the study protocol whose data is used in the study specific statistical analysis plan. EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolDocument,DESCENDENT_OF,Document,'specializes',5.2,"DESCRIPTION: Each StudyProtocolDocument always specializes one Document. Each Document might be specialized by one StudyProtocolDocument. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
StudyProtocolDocumentVersion,DESCENDENT_OF,DocumentVersion,'specializes',5.2,"DESCRIPTION: Each StudyProtocolDocumentVersion always specializes one DocumentVersion. Each DocumentVersion might be specialized by one StudyProtocolDocumentVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
StudyProtocolDocumentVersion,ASSOCIATION_WITH,StudyProtocolDocumentVersionPublicTitle,'names',5.2,"DESCRIPTION: Each StudyProtocolDocumentVersionPublicTitle always names one StudyProtocolDocumentVersion. Each StudyProtocolDocumentVersion might be named by one or more StudyProtocolDocumentVersionPublicTitle. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
StudyProtocolVersion,ASSOCIATION_WITH,Arm,'is a division of',5.2,"DESCRIPTION: Each Arm always is a division of one StudyProtocolVersion. Each StudyProtocolVersion might be divided into one or more Arm. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,CompanionStudyRelationship,'is a companion of',5.2,"DESCRIPTION: Each CompanionStudyRelationship always is a companion of one StudyProtocolVersion. Each StudyProtocolVersion might have as a companion one or more CompanionStudyRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,Epoch,'is a division of',5.2,"DESCRIPTION: Each Epoch always is a division of one StudyProtocolVersion. Each StudyProtocolVersion might be divided into one or more Epoch. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ANCESTOR_TO,InterventionalStudyProtocolVersion,'specializes',5.2,"DESCRIPTION: Each InterventionalStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion might be specialized by one InterventionalStudyProtocolVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
StudyProtocolVersion,ANCESTOR_TO,ObservationalStudyProtocolVersion,'specializes',5.2,"DESCRIPTION: Each ObservationalStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion might be specialized by one ObservationalStudyProtocolVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
StudyProtocolVersion,ASSOCIATION_WITH,PerformedActivity,'execute under',5.2,"DESCRIPTION: Each PerformedActivity might execute under one StudyProtocolVersion. Each StudyProtocolVersion might be executed by one or more PerformedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,PlannedStudySite,'plans to execute',5.2,"DESCRIPTION: Each PlannedStudySite always plans to execute one StudyProtocolVersion. Each StudyProtocolVersion might be planned to be executed at one or more PlannedStudySite. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyProtocolVersion,ASSOCIATION_WITH,PlannedStudySubject,'participates in',5.2,"DESCRIPTION: Each PlannedStudySubject always participates in one StudyProtocolVersion. Each StudyProtocolVersion always is participated in by one or more PlannedStudySubject. DEFINITION: Indicates the types of StudySubjects intended to participate in the StudyProtocolVersion. EXAMPLE(S): OTHER NAME(S): NOTE(S): ActualIndicator should be set to 'false' for the Entity that is the subject","Association"
